market,category,currency,marca,descripcion,promocion,precio_producto,precio_promocion,precio_kilo
Dia,almacen,ARG,LUCCHETTI,Fideos Spaghetti Lucchetti 500 Gr. ,,"$ 182,29",,364.58KG
Dia,almacen,ARG,CUQUETS,Fideos Spaghetti Cuquets 500 Gr. ,,"$ 199,00",,398.00KG
Dia,almacen,ARG,CUQUETS,Fideos Tirabuzón Cuquets 500 Gr. ,,"$ 199,00",,398.00KG
Dia,almacen,ARG,LUCCHETTI,Fideos Tirabuzón Lucchetti 500 Gr. ,,"$ 205,12",,410.24KG
Dia,almacen,ARG,FAVORITA,Fideos Tirabuzón Favorita 500 Gr. ,,"$ 130,20",,260.40KG
Dia,almacen,ARG,WAKAS,Fusilli Multicereal Wakas Chía 250 Gr. ,,"$ 421,75",,1687.00KG
Dia,almacen,ARG,CUQUETS,Fideos Mostachol Cuquets 500 Gr. ,,"$ 199,00",,398.00KG
Dia,almacen,ARG,LUCCHETTI,Fideos Tallarín Lucchetti 500 Gr. ,,"$ 205,12",,410.24KG
Dia,almacen,ARG,SAN AGUSTIN,FIDEOS TIRABUZON SAN AGUSTIN 500GR ,,"$ 124,20",,248.40KG
Dia,almacen,ARG,WAKAS,Fusilli Multicereal Wakas con Quinoa 250 Gr. ,,"$ 421,75",,1687.00KG
Dia,almacen,ARG,LUCCHETTI,Fideos Coditos Lucchetti 500 Gr. ,,"$ 205,12",,410.24KG
Dia,almacen,ARG,DON VICENTE,Fideos al Huevo Tallarín Don Vicente 500 Gr. ,,"$ 384,30",,768.60KG
Dia,almacen,ARG,LUCCHETTI,Fideos Lucchetti Dedalitos 500 Gr. ,,"$ 205,12",,410.24KG
Dia,almacen,ARG,DON VICENTE,Fideos al Huevo Caserito Don Vicente 500 Gr. ,,"$ 384,30",,768.60KG
Dia,almacen,ARG,MATARAZZO,Fideos Tirabuzon Matarazzo 500 Gr. ,,"$ 216,11",,432.22KG
Dia,almacen,ARG,MATARAZZO,Fideos Matarazzo Municines 500 Gr. ,,"$ 241,41",,482.82KG
Dia,almacen,ARG,MATARAZZO,Fideos Mostachol Matarazzo 500 Gr. ,,"$ 216,11",,432.22KG
Dia,almacen,ARG,LUCCHETTI,Fideos Lucchetti Bucattini 500 Gr. ,,"$ 205,12",,410.24KG
Dia,almacen,ARG,LUCCHETTI,Fideos Mostachol Lucchetti 500 Gr. ,,"$ 205,12",,410.24KG
Dia,almacen,ARG,MATARAZZO,Fideos Spaghetti Matarazzo 500 Gr. ,,"$ 241,41",,482.82KG
Dia,almacen,ARG,LUCCHETTI,Fideos Lucchetti Linguine 500 Gr. ,,"$ 177,82",,355.64KG
Dia,almacen,ARG,LUCCHETTI,Fideos Tirabuzón 3 Vegetales Lucchetti 500 Gr. ,,"$ 248,34",,496.68KG
Dia,almacen,ARG,DIA,Fideos Mostachol Trisabor DIA 500 Gr. ,,"$ 218,02",,436.04KG
Dia,almacen,ARG,CICA,FIDEOS CODITO CICA 500GR ,,"$ 237,33",,474.66KG
Dia,almacen,ARG,CICA,FIDEOS RIGATTI CICA 500GR ,,"$ 237,33",,474.66KG
Dia,almacen,ARG,DON VICENTE,Fideos Don Vicente Fetuccine 500 Gr. ,,"$ 404,70",,809.40KG
Dia,almacen,ARG,CICA,FIDEOS TALLARINES CICA 500GR ,,"$ 237,33",,474.66KG
Dia,almacen,ARG,CICA,FIDEOS TIRABUZON CICA 500GR ,,"$ 237,33",,474.66KG
Dia,almacen,ARG,LUCCHETTI,Fideos preparados Lucchetti Queso 350 Gr. ,,"$ 394,40",,1126.86KG
Dia,almacen,ARG,ARCOR,Fideos Spaghetti Arcor 500 Gr. ,,"$ 243,84",,487.68KG
Dia,almacen,ARG,CICA,FIDEOS SPAGHETTI CICA 500GR ,,"$ 237,33",,474.66KG
Dia,almacen,ARG,LUCCHETTI,Fideos Tirabuzón 3 Minutos Lucchetti 500 Gr. ,,"$ 205,12",,410.24KG
Dia,almacen,ARG,MATARAZZO,Fideos Moños Matarazzo 500 Gr. ,,"$ 402,92",,805.84KG
Dia,almacen,ARG,PUREZA,Fideos Rigatti Pureza Al Huevo de Sémola 500 Gr. ,,"$ 299,00",,598.00KG
Dia,almacen,ARG,MATARAZZO,Fideos Tirabuzón 3 Vegetales Matarazzo 500 Gr. ,,"$ 298,57",,597.14KG
Dia,almacen,ARG,PUREZA,Fideos Fusilli Pureza Al Huevo de Sémola 500 Gr. ,,"$ 299,00",,598.00KG
Dia,almacen,ARG,PUREZA,Fideos Rigatoni Pureza Al Huevo de Sémola 500 Gr. ,,"$ 299,00",,598.00KG
Dia,almacen,ARG,MATARAZZO,Fideos Tallarin Matarazzo 500 Gr. ,,"$ 241,41",,482.82KG
Dia,almacen,ARG,PUREZA,Rigatti Pureza Integral 500 Gr. ,,"$ 299,00",,598.00KG
Dia,almacen,ARG,PUREZA,Fusilli Pureza Integral 500 Gr. ,,"$ 299,00",,598.00KG
Dia,almacen,ARG,ARCOR,Fideos Tirabuzon Arcor 500 Gr. ,,"$ 243,84",,487.68KG
Dia,almacen,ARG,KNORR,Fideos Knorr Tirabuzon 500 Gr. ,,"$ 230,57",,461.14KG
Dia,almacen,ARG,ARCOR,Fideos Mostachol Arcor 500 Gr. ,,"$ 243,84",,487.68KG
Dia,almacen,ARG,MATARAZZO,Rigatti Rina Matarazzo 500 Gr. ,,"$ 194,01",,388.02KG
Dia,almacen,ARG,ARCOR,Fideos Tallarin Arcor 500 Gr. ,,"$ 243,84",,487.68KG
Dia,almacen,ARG,LA CAMPAGNOLA,Fideos Tirabuzon La Campagnola 500 Gr. ,,"$ 283,30",,566.60KG
Dia,almacen,ARG,LA CAMPAGNOLA,Fideos Tallarin La Campagnola 500 Gr. ,,"$ 283,30",,566.60KG
Dia,almacen,ARG,MATARAZZO,Spaghetti Rina Matarazzo 500 Gr. ,,"$ 321,37",,642.74KG
Dia,almacen,ARG,MATARAZZO,Fideos Spaghetti Libre de Gluten Matarazzo 500 Gr. ,,"$ 403,87",,807.74KG
Dia,almacen,ARG,CANALE,Fideos Tirabuzón Canale 500 Gr. ,,"$ 143,44",,286.88KG
Dia,almacen,ARG,MATARAZZO,Fideos Penne Rigatte Matarazzo 500 Gr. ,,"$ 241,41",,482.82KG
Dia,almacen,ARG,MATARAZZO,Fideos Tirabuzón Libre de Gluten Matarazoo Mix de Legumbres 500 Gr. ,,"$ 370,50",,741.00KG
Dia,almacen,ARG,CANALE,Fideos Spaghetti Canale 500 Gr. ,,"$ 143,44",,286.88KG
Dia,almacen,ARG,MOLINOS ALA,Dips De Arroz Molinos Ala 100 Gr. ,2x1,"$ 377,22",,3772.20KG
Dia,almacen,ARG,PEHUAMAR,Palitos Salados Pehuamar 90 Gr. ,,"$ 198,40",,2204.44KG
Dia,almacen,ARG,DIA,Nachos DIA Tradicionales 100 Gr. ,,"$ 320,90",,3209.00KG
Dia,almacen,ARG,PEHUAMAR,Papas Fritas Pehuamar Acanaladas 250 Gr. ,,"$ 566,80",,2313.47KG
Dia,almacen,ARG,PEP,Palitos Salados Pep 180 Gr. ,2do 50%,"$ 526,00",,4383.33KG
Dia,almacen,ARG,PEHUAMAR,Maicitos Pehuamar 125 Gr. ,,"$ 277,90",,2223.20KG
Dia,almacen,ARG,PEHUAMAR,Papas Fritas Pehuamar Acanaladas 80 Gr. ,,"$ 288,50",,3606.25KG
Dia,almacen,ARG,PEHUAMAR,Maní con Piel Pehuamar 160 gr ,,"$ 351,40",,2342.67KG
Dia,almacen,ARG,DIA,Aceituna Verde DIA Rellena doypack 180 Gr. ,,"$ 269,10",,897.00KG
Dia,almacen,ARG,DIA,Nachos Queso DIA 100 Gr. ,,"$ 480,49",,4804.90KG
Dia,almacen,ARG,GALLO,Bizcochos de Arroz Salados Gallo Snacks 50 Gr. ,2 x $400,"$ 236,15",,4723.00KG
Dia,almacen,ARG,DIA,Snack de Arroz DIA Queso 80 Gr. ,,"$ 196,00",,2450.00KG
Dia,almacen,ARG,DIA,Papas Fritas DIA Corte Americano 270 Gr. ,11%,"$ 399,00","$ 446,00",962.96KG
Dia,almacen,ARG,KRACHITOS,Papas Fritas Corte Tradicional Krachitos 270 Gr. ,,"$ 713,55",,2642.78KG
Dia,almacen,ARG,KRACHITOS,Papas Fritas Corte Americano Krachitos 270 Gr. ,,"$ 713,55",,2642.78KG
Dia,almacen,ARG,NUCETE,Aceitunas Negras Nucete En Salmuera 190 Gr. ,,"$ 123,95",,652.37KG
Dia,almacen,ARG,CASTELL,Aceituna Verde Castell Descarozada doypack 140 Gr. ,,"$ 307,10",,1058.97KG
Dia,almacen,ARG,SIN MARCA,Maní Pelado Salado 500 Gr. ,,"$ 699,00",,1398.00KG
Dia,almacen,ARG,KRACHITOS,Papas Fritas Corte Americano Krachitos 115 Gr. ,,"$ 397,25",,3454.35KG
Dia,almacen,ARG,KRACHITOS,Chizitos Krachitos 170 Gr. ,,"$ 397,25",,2336.76KG
Dia,almacen,ARG,KRACHITOS,Papas Fritas Pay Krachitos 55 Gr. ,,"$ 254,50",,4627.27KG
Dia,almacen,ARG,PRINGLES,Papas Fritas Originales Pringles 137 Gr. ,,"$ 1.246,00",,10048.39KG
Dia,almacen,ARG,KRACHITOS,Papas Fritas Tradicionales Krachitos 115 Gr. ,,"$ 397,25",,3454.35KG
Dia,almacen,ARG,PRINGLES,Papas Fritas Crema&Cebolla Pringles 137 Gr. ,,"$ 1.246,00",,10048.39KG
Dia,almacen,ARG,DIA,Aceituna Verde DIA Descarozada doypack 140 Gr. ,,"$ 234,80",,782.67KG
Dia,almacen,ARG,FACHITAS,Snack Mini Coronitas Fachitas Jamón 70 Gr. ,,"$ 134,16",,1916.57KG
Dia,almacen,ARG,DIA,Papas Fritas DIA 150 Gr. ,,"$ 349,00",,2326.67KG
Dia,almacen,ARG,SLICES TERRA,Papas Fritas Slices a la provenzal 65 Gr. ,,"$ 218,75",,3307.69KG
Dia,almacen,ARG,SLICES TERRA,Batatas Fritas Slices Terra 65 Gr. ,,"$ 218,75",,3365.38KG
Dia,almacen,ARG,CASTELL,Pickles Mixtos Castell 90 Gr. ,,"$ 178,50",,1983.33KG
Dia,almacen,ARG,CASTELL,Aceitunas Castell Verdes Con Ajo 170 Gr. ,,"$ 318,80",,1875.29KG
Dia,almacen,ARG,LAY'S,Papas Fritas Cheddar Lays 85 Gr. ,,"$ 520,10",,6118.82KG
Dia,almacen,ARG,SLICES TERRA,Infladitos Sabor Jamón Serrano Slices 50 Gr. ,,"$ 108,30",,2166.00KG
Dia,almacen,ARG,TERRA,PAPAS FRITAS AL PESTO SLICES TERRA 65GR ,,"$ 222,90",,3429.23KG
Dia,almacen,ARG,LAY'S,Papas Fritas Cheddar Lays 41 Gr. ,,"$ 274,85",,6703.66KG
Dia,almacen,ARG,NIKITOS,Papas Fritas Nikitos Cheddar 65 Gr. ,,"$ 171,00",,2630.77KG
Dia,almacen,ARG,SLICES TERRA,INLFADITOS SABOR CHEDDAR SLICES 50GR ,,"$ 108,30",,2166.00KG
Dia,almacen,ARG,ANTOJITOS,Mini Burrito Antojitos Queso y Jalapeño 90 Gr. ,,"$ 330,00",,3666.67KG
Dia,almacen,ARG,ANTOJITOS,Mini Burrito Antojitos Churrasquito Mexicano  90 Gr. ,,"$ 330,00",,3666.67KG
Dia,almacen,ARG,TWISTOS,Twistos Queso 100 Gr. ,,"$ 282,64",,2826.40KG
Dia,almacen,ARG,NIKITOS,Conos de Queso Nikitos 80 Gr. ,,"$ 202,20",,2527.50KG
Dia,almacen,ARG,CASTELL,Aceitunas Verdes Castell En Rodajas 300 Gr. ,,"$ 496,39",,1654.63KG
Dia,almacen,ARG,CASTELL,Aceitunas Verdes Castell Ahumadas 170 Gr. ,,"$ 318,80",,1875.29KG
Dia,almacen,ARG,PASTA BOX,Maní Crocante Manitoon Clásico 160 Gr. ,,"$ 346,10",,
Dia,almacen,ARG,PASTA BOX,Maní Crocante Manitoon Jamón 160 Gr. ,,"$ 346,10",,
Dia,almacen,ARG,KRACHITOS,Palitos de Maíz Krachitos Queso 65 Gr. ,,"$ 118,50",,1823.08KG
Dia,almacen,ARG,DORITOS,Snack Doritos Queso 140 Gr. ,,"$ 630,25",,4501.79KG
Dia,almacen,ARG,PASTA BOX,Maní Crocante Manitoon Queso 160 Gr. ,,"$ 346,10",,
Dia,almacen,ARG,PEHUAMAR,Palitos Pehuamar Queso 180 Gr. ,,"$ 351,90",,1955.00KG
Dia,almacen,ARG,KRACHITOS,Maní Pelado Krachitos Salado 65 Gr. ,,"$ 122,50",,1884.62KG
Dia,almacen,ARG,PEP,Palitos Salados Pep 120 Gr. ,,"$ 250,30",,2085.83KG
Dia,almacen,ARG,KRACHITOS,Papas Fritas Krachitos Corte Tradicional 60 Gr. ,,"$ 166,40",,2773.33KG
Dia,almacen,ARG,GALLO (SNACK),Chips Gallo Snacks Jamón Horneados 100 Gr. ,,"$ 298,03",,2980.30KG
Dia,almacen,ARG,TWISTOS,Twistos Jamón 100 Gr. ,,"$ 413,72",,4137.20KG
Dia,almacen,ARG,DIA,Papas Fritas DIA 60 Gr. ,,"$ 184,20",,3070.00KG
Dia,almacen,ARG,PEP,Snack Rueditas Pep 120 Gr. ,,"$ 469,30",,3910.83KG
Dia,almacen,ARG,LAY'S,Papas Fritas Lays Ketchup 85 Gr. ,,"$ 573,99",,6752.82KG
Dia,almacen,ARG,PEHUAMAR,Papas Fritas Pehuamar Acanaladas 140 Gr. ,,"$ 435,80",,3112.86KG
Dia,almacen,ARG,GALLO (SNACK),Chips Crocantes Gallo Snacks Queso 100 Gr. ,,"$ 332,61",,3326.10KG
Dia,almacen,ARG,DORITOS,Snack Doritos Queso 220 Gr. ,,"$ 1.129,45",,5133.86KG
Dia,almacen,ARG,PEHUAMAR,Papas Fritas Pehuamar Clásicas 145 Gr. ,,"$ 243,67",,1680.48KG
Dia,almacen,ARG,DORITOS,Snack Doritos Queso 85 Gr. ,,"$ 514,30",,6050.59KG
Dia,almacen,ARG,PEHUAMAR,Papas Fritas Pehuamar Clásicas 80 Gr. ,,"$ 206,70",,2583.75KG
Dia,almacen,ARG,CASTELL,Aceituna Verde Castell doypack 90 Gr. ,,"$ 163,35",,859.74KG
Dia,almacen,ARG,DIA,Maní Frito DIA Crema y Cebolla 80 Gr. ,,"$ 153,80",,1922.50KG
Dia,almacen,ARG,KRACHITOS,Palitos Salados Krachitos 120 Gr. ,,"$ 151,80",,1265.00KG
Dia,almacen,ARG,GALLO (SNACK),Chips Crocantes Gallo Snacks Pizza 100 Gr. ,,"$ 332,61",,3326.10KG
Dia,almacen,ARG,NUCETE,Aceitunas Nucete Premium rellenas con Morrón s 360 Gr. ,,"$ 447,00",,1241.67KG
Dia,almacen,ARG,DOS HERMANOS,Palitos de Arroz Dos Hermanos Queso 80 Gr. ,,"$ 226,80",,2835.00KG
Dia,almacen,ARG,CHEETOS,Cheetos Queso 151 Gr. ,,"$ 674,85",,4469.21KG
Dia,almacen,ARG,LAY'S,Papas Fritas Lays Queso y Cebolla 86 gr ,,"$ 369,95",,4352.35KG
Dia,almacen,ARG,CASTELL,Aceituna Verde Castell Descarozada doypack 70 Gr. ,,"$ 182,35",,1072.65KG
Dia,almacen,ARG,DIA,Maní Frito DIA Barbacoa 80 Gr. ,,"$ 153,80",,1922.50KG
Dia,almacen,ARG,3D,Snack 3D Mega Queso 95 Gr. ,,"$ 450,40",,4895.65KG
Dia,almacen,ARG,CHEETOS,Cheetos Queso 94 Gr. ,,"$ 488,50",,5196.81KG
Dia,almacen,ARG,KRACHITOS,Papas Fritas Krachitos Corte Americano 110 Gr. ,,"$ 243,80",,2216.36KG
Dia,almacen,ARG,CHEETOS,Cheetos 238 Gr. ,,"$ 860,99",,3617.61KG
Dia,almacen,ARG,GOOD SHOW,Conos Good Show Queso 63 Gr. ,,"$ 298,55",,4738.89KG
Dia,almacen,ARG,GOOD SHOW,Palitos Goodshow Salados 187 Gr. ,,"$ 318,20",,1701.60KG
Dia,almacen,ARG,DIA,Maní Pelado DIA 100 Gr. ,,"$ 140,00",,1400.00KG
Dia,almacen,ARG,CASTELL,Aceituna Verde Castell doypack 170 Gr. ,,"$ 261,95",,903.28KG
Dia,almacen,ARG,PEHUAMAR,Palitos Pehuamar Salados 190 Gr. ,,"$ 245,30",,1291.05KG
Dia,almacen,ARG,LAY'S,Papas Fritas Lays Clasicas 249 Gr. ,,"$ 820,15",,3293.78KG
Dia,almacen,ARG,GOOD SHOW,Papas Fritas Goodshow Americanas 63 Gr. ,,"$ 258,00",,4095.24KG
Dia,almacen,ARG,DIA,Aceituna Verde DIA en Rodajas doypack 150 Gr. ,,"$ 208,20",,694.00KG
Dia,almacen,ARG,LAY'S,Papas Fritas Lays Mediterraneas Jamon Serrano 85 Gr. ,,"$ 434,75",,5114.71KG
Dia,almacen,ARG,DIA,Palitos Salados DIA 100 Gr. ,,"$ 185,90",,1859.00KG
Dia,almacen,ARG,NUCETE,Alcaparras Nucete en Vinagre 60 Gr. ,,"$ 489,90",,8165.00KG
Dia,almacen,ARG,DIA,Aceituna Verde DIA doypack 180 Gr. ,,"$ 215,80",,719.33KG
Dia,almacen,ARG,CASTELL,Aceituna Verde Castell en Rodajas doypack 70 Gr. ,,"$ 158,45",,932.06KG
Dia,almacen,ARG,DIA,Palitos de Maíz DIA Queso 160 Gr. ,,"$ 291,80",,1823.75KG
Dia,almacen,ARG,GOOD SHOW,Papas Fritas Good Show Corte Español 113 Gr. ,,"$ 298,55",,2642.04KG
Dia,almacen,ARG,TOSTITOS,Nachos Tostitos 200 Gr. ,,"$ 891,55",,4052.50KG
Dia,almacen,ARG,DIA,Papas Fritas Pay DIA 55 Gr. ,,"$ 205,99",,3745.27KG
Dia,almacen,ARG,DIA,"Combo Snack DIA: Papas Fritas, Palitos de Maíz y Palitos Salados 320 Gr. ",,"$ 862,65",,2695.78KG
Dia,almacen,ARG,GOOD SHOW,Papas Fritas Good Show sabor Huevo Frito 63 Gr. ,,"$ 257,40",,4085.71KG
Dia,almacen,ARG,CASTELL,Aceituna Verde Castell Rellena doypack 90 Gr. ,,"$ 208,30",,1096.32KG
Dia,almacen,ARG,DIA,Papas Fritas DIA Jamón Serrano 55 Gr. ,,"$ 212,55",,3864.55KG
Dia,almacen,ARG,DIA,Papas Fritas DIA Corte Americano 55 Gr. ,,"$ 191,69",,3485.27KG
Dia,almacen,ARG,LAY'S,Papas Fritas Lays Clasicas 145 Gr. ,,"$ 628,35",,4333.45KG
Dia,almacen,ARG,LAY'S,Papas Fritas Lays Clasicas 94 Gr. ,,"$ 396,00",,4212.77KG
Dia,almacen,ARG,DIA,Papas Fritas DIA Corte Tradicional 270 Gr. ,,"$ 260,00",,962.96KG
Dia,almacen,ARG,KRACHITOS,Papas Fritas Krachitos Corte Americano 65 Gr. ,,"$ 164,00",,2733.33KG
Dia,almacen,ARG,KRACHITOS,Papas Fritas Krachitos 280 Gr. ,,"$ 458,50",,1637.50KG
Dia,almacen,ARG,DIA,Aceitunas Negras DIA 300 Gr. ,,"$ 233,95",,779.83KG
Dia,almacen,ARG,CHEETOS,Cheetos Queso 47 Gr. ,,"$ 274,85",,5847.87KG
Dia,almacen,ARG,DIA,Palitos de Maíz Sabor Queso 29 Gr. ,,"$ 84,10",,2900.00KG
Dia,almacen,ARG,CASTELL,Aceitunas Negras Castell 100 Gr. ,,"$ 307,70",,3077.00KG
Dia,almacen,ARG,ALICANTE,Esencia Artificial Alicante Vainilla 100 Ml. ,,"$ 196,50",,1965.00LT
Dia,almacen,ARG,MAMA COCINA,Bizcochuelo Mamá Cocina Chocolate 540 Gr. ,,"$ 393,10",,727.96KG
Dia,almacen,ARG,MAMA COCINA,Bizcochuelo Mamá Cocina Vainilla 540 Gr. ,,"$ 333,40",,617.41KG
Dia,almacen,ARG,MAMA COCINA,Brownie Mamá Cocina Chocolate 540 Gr. ,,"$ 403,60",,747.41KG
Dia,almacen,ARG,DIA,Baño de Respotería DIA con Leche 150 Gr. ,,"$ 282,30",,1882.00KG
Dia,almacen,ARG,DIA,Baño de Repostería DIA Blanco 150 Gr. ,,"$ 282,30",,1882.00KG
Dia,almacen,ARG,AGUILA,Bizcochuelo Águila Chocolate 540 Gr. ,21%,"$ 559,00","$ 710,00",1054.72KG
Dia,almacen,ARG,CUQUETS,Polvo para Bizcochuelo Sabor Vainilla Cuquets 480 Gr. ,,"$ 262,50",,546.88KG
Dia,almacen,ARG,ROYAL,Postre Royal Chocolate Rinde 8 Porciones 65 Gr. ,,"$ 146,40",,2252.31KG
Dia,almacen,ARG,JA!,Gelatina JA Frambuesa 30 Gr. ,,"$ 64,00",,2133.33KG
Dia,almacen,ARG,JA!,Gelatina JA Naranja 30 Gr. ,,"$ 64,00",,2133.33KG
Dia,almacen,ARG,DIA,Polvo para Hornear DIA 50 Gr. ,,"$ 83,30",,1666.00KG
Dia,almacen,ARG,ALICANTE,Coco Rallado Alicante 50 Gr. ,,"$ 178,50",,3570.00KG
Dia,almacen,ARG,LA PARMESANA,Bicarbonato de Sodio La Parmesana 50 Gr. ,,"$ 100,39",,2007.80KG
Dia,almacen,ARG,EXQUISITA,Flan en Sobre Exquisita Vainilla 40 Gr. ,,"$ 97,84",,2446.00KG
Dia,almacen,ARG,ROYAL,Postre Royal Vainilla 75 Gr. ,,"$ 145,58",,1941.07KG
Dia,almacen,ARG,MOGUL,GELATINA CEREZA MOGUL 25GR ,,"$ 154,39",,
Dia,almacen,ARG,AGUILA,BIZCOCHUELO MARMOLADO AGUILA 550GR ,,"$ 688,00",,
Dia,almacen,ARG,EXQUISITA,Gelatina Exquisita Frutilla 40 Gr. ,,"$ 152,99",,3824.75KG
Dia,almacen,ARG,EXQUISITA,Flan en Sobre Exquisita Dulce de Leche 40 Gr. ,,"$ 97,84",,2446.00KG
Dia,almacen,ARG,EXQUISITA,Gelatina Light Exquisita Frutilla 25 Gr. ,,"$ 165,00",,6600.00KG
Dia,almacen,ARG,FAVORITA,Polvo Favorita Bizcochuelo Chocolate 450 Gr. ,,"$ 249,19",,553.76KG
Dia,almacen,ARG,ROYAL,Mousse Royal Light Chocolate 40 Gr. ,,"$ 133,88",,3.35GR
Dia,almacen,ARG,EXQUISITA,Gelatina Light Exquisita Cereza 25 Gr. ,,"$ 165,00",,6600.00KG
Dia,almacen,ARG,ROYAL,Flan Royal Vainilla 60 Gr. ,,"$ 64,86",,1081.00KG
Dia,almacen,ARG,DIA,Granas DIA Multicolor 50 Gr. ,,"$ 75,00",,1500.00KG
Dia,almacen,ARG,GODET,Gelatina Godet Cereza 25 Gr. ,,"$ 154,39",,6175.60KG
Dia,almacen,ARG,GODET,Gelatina Godet Frambuesa 25 Gr. ,,"$ 154,39",,6175.60KG
Dia,almacen,ARG,EMETH,Postre Emeth Chocolate 120 Gr. ,,"$ 189,49",,1579.08KG
Dia,almacen,ARG,ROYAL,Mousse Royal Chocolate 65 Gr. ,,"$ 190,38",,2928.92KG
Dia,almacen,ARG,EXQUISITA,Gelatina Exquisita Cereza 40 Gr. ,,"$ 159,00",,3975.00KG
Dia,almacen,ARG,EXQUISITA,Premezcla Exquisita Cookies de Vainilla con Chips de Chocolate 300 Gr. ,,"$ 377,71",,1259.03KG
Dia,almacen,ARG,DIA,Granas DIA Verdes 50 Gr. ,,"$ 75,00",,1500.00KG
Dia,almacen,ARG,DIA,Granas DIA Rosa 50 Gr. ,,"$ 75,00",,1500.00KG
Dia,almacen,ARG,DIA,Granas DIA Celeste 50 Gr. ,,"$ 75,00",,1500.00KG
Dia,almacen,ARG,ROYAL,Gelatina Royal Sabor Frutilla 40 Gr. ,,"$ 98,16",,2454.00KG
Dia,almacen,ARG,AGUILA,Baño de Repostería Águila Semiamargo 150 Gr. ,,"$ 450,51",,3003.40KG
Dia,almacen,ARG,ROYAL,Polvo para Hornear Royal 50 Gr. ,,"$ 153,00",,3060.00KG
Dia,almacen,ARG,BARBARA,Flan Bárbara de Dulce de Leche 60 Gr. ,,"$ 45,00",,750.00KG
Dia,almacen,ARG,EXQUISITA,Bizcochuelo Exquisita Vainilla con Chips en 1 Minuto 60 Gr. ,,"$ 196,08",,3268.00KG
Dia,almacen,ARG,LA PARMESANA,Polvo para Hornear La Parmesana 50 Gr. ,,"$ 112,19",,2243.80KG
Dia,almacen,ARG,ROYAL,Gelatina Light Royal Sabor Frutos Rojos 25 Gr. ,,"$ 182,41",,7296.40KG
Dia,almacen,ARG,EXQUISITA,Bizcochuelo Exquisita Chocolate en 1 Minuto 60 Gr. ,,"$ 196,08",,3268.00KG
Dia,almacen,ARG,EXQUISITA,Gelatina Exquisita Sabor Frambuesa 40 Gr. ,,"$ 152,99",,3824.75KG
Dia,almacen,ARG,ROYAL,Gelatina Light Bi Pouch Royal Sabor Cereza 25 Gr. ,,"$ 194,47",,7778.80KG
Dia,almacen,ARG,DIA,Baño de Reposteria Semiamargo DIA 150 Gr. ,,"$ 291,30",,1942.00KG
Dia,almacen,ARG,EXQUISITA,Polvo Exquisita Brownie 425 Gr. ,,"$ 553,80",,1303.06KG
Dia,almacen,ARG,DIA,Aromatizante Artificial a Vainilla DIA 110 Ml. ,,"$ 176,86",,1607.82LT
Dia,almacen,ARG,EXQUISITA,Polvo Exquisita Postre de Chocolate 80 Gr. ,,"$ 153,00",,1912.50KG
Dia,almacen,ARG,EXQUISITA,Bizcochuelo Exquisita Chocolate 540 Gr. ,,"$ 504,98",,935.15KG
Dia,almacen,ARG,EXQUISITA,Bizcochuelo Exquisita Limón 540 Gr. ,,"$ 528,80",,979.26KG
Dia,almacen,ARG,DIA,Flan en Polvo Vainilla DIA 60 Gr. ,,"$ 122,84",,2047.33KG
Dia,almacen,ARG,ROYAL,Gelatina Royal Sabor Frambuesa 40 Gr. ,,"$ 117,12",,2928.00KG
Dia,almacen,ARG,EXQUISITA,Postre Exquisita Vainilla 8 porciones 80 Gr. ,,"$ 153,00",,1912.50KG
Dia,almacen,ARG,EXQUISITA,Polvo Mousse Exquisita Dulce de leche 115 Gr. ,,"$ 203,08",,2137.68KG
Dia,almacen,ARG,DIA,Bizcochuelo Dia de Chocolate Rectangular 3 capas 750 Gr. ,,"$ 863,00",,1150.67KG
Dia,almacen,ARG,EXQUISITA,Bizcochuelo Exquisita Naranja 540 Gr. ,,"$ 512,86",,949.74KG
Dia,almacen,ARG,DIA,Bizcochuelo en Polvo DIA Vainilla 540 Gr. ,,"$ 409,97",,759.20KG
Dia,almacen,ARG,DIA,Bizcochuelo Rectangular DIA 3 Capas Vainilla 750 Gr. ,,"$ 863,00",,1150.67KG
Dia,almacen,ARG,DIA,Bizcochuelo en Polvo DIA Chocolate 540 Gr. ,,"$ 409,97",,759.20KG
Dia,almacen,ARG,DIA,Gelatina DIA Frutilla 110 Gr. ,,"$ 75,60",,687.27KG
Dia,desayuno,ARG,DOLCA,Café Nescafé Clásico doypack 150 Gr. ,25%,"$ 433,42","$ 577,90",3852.67KG
Dia,desayuno,ARG,9 DE ORO,Bizcochos 9 de Oro Clásicos 215 Gr. ,15%,"$ 165,00","$ 193,00",767.44KG
Dia,desayuno,ARG,9 DE ORO,Bizcochos 9 de Oro Agridulces 215 Gr. ,15%,"$ 165,00","$ 193,00",767.44KG
Dia,desayuno,ARG,NESCAFE,Nescafé Dolca Suave Ideal para Batir Doypack 170 Gr. ,40%,"$ 799,00","$ 1.340,82",4700.00KG
Dia,desayuno,ARG,MACUCAS,Galletitas Macucas 110 Gr. ,,"$ 117,70",,1070.00KG
Dia,desayuno,ARG,NESCAFE,Café Soluble Nescafé Gold 100 Gr. ,25%,"$ 1.512,97","$ 2.017,29",20172.90KG
Dia,desayuno,ARG,DIA,Azúcar Plus DIA Común tipo A 1 Kg. ,8%,"$ 449,00","$ 490,00",449.00KG
